"Ultra low emission vehicles (ULEVs) [note 1] registered for the first time by body type [note 2] and fuel type, Great Britain and United Kingdom from January 2010",,,,,,,,,,,,,
Table VEH0171a,,,,,,,,,,,,,
This worksheet contains one table. Some cells refer to notes which can be found on the notes worksheet. ,,,,,,,,,,,,,
"Some shorthand is used in this table, [z] = not applicable, [low] = a low figure but not a real zero.",,,,,,,,,,,,,
Geography [note 3],Date Interval [note 4],Date [note 4],Units,BodyType [note 2],Battery Electric,Plug-in hybrid electric (petrol),Plug-in hybrid electric (diesel),Range extended electric,Hybrid electric (petrol),Hybrid electric (diesel),Fuel cell electric,Other fuels,Total
United Kingdom,Monthly,September 2021,Number,Motorcycles,571,0,0,0,0,0,0,0,571
United Kingdom,Monthly,October 2021,Number,Motorcycles,603,0,0,0,0,0,0,0,603
United Kingdom,Monthly,November 2021,Number,Motorcycles,538,0,0,0,0,0,0,0,538
United Kingdom,Monthly,December 2021,Number,Motorcycles,389,0,0,0,0,0,0,0,389
United Kingdom,Monthly,January 2022,Number,Motorcycles,489,0,0,0,0,0,0,0,489
United Kingdom,Monthly,February 2022,Number,Motorcycles,433,0,0,0,0,0,0,0,433
United Kingdom,Monthly,March 2022,Number,Motorcycles,883,0,0,0,0,0,0,0,883
United Kingdom,Monthly,April 2022,Number,Motorcycles,574,0,0,0,0,0,0,0,574
United Kingdom,Monthly,May 2022,Number,Motorcycles,567,0,0,0,0,0,0,0,567
United Kingdom,Monthly,June 2022,Number,Motorcycles,516,0,0,0,0,0,0,0,516
United Kingdom,Monthly,July 2022,Number,Motorcycles,611,0,0,0,0,0,0,0,611
United Kingdom,Monthly,August 2022,Number,Motorcycles,581,0,0,0,0,0,0,0,581
United Kingdom,Monthly,September 2022,Number,Motorcycles,538,0,0,0,0,0,0,0,538
United Kingdom,Monthly,October 2022,Number,Motorcycles,374,0,0,0,0,0,0,0,374
United Kingdom,Monthly,November 2022,Number,Motorcycles,343,0,0,0,0,0,0,0,343
United Kingdom,Monthly,December 2022,Number,Motorcycles,345,0,0,0,0,0,0,0,345
United Kingdom,Annual,2010,Number,Other vehicles,4,0,0,0,0,0,0,0,4
United Kingdom,Annual,2011,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Annual,2012,Number,Other vehicles,5,0,0,0,0,0,0,0,5
United Kingdom,Annual,2013,Number,Other vehicles,5,0,0,0,0,0,0,0,5
United Kingdom,Annual,2014,Number,Other vehicles,9,0,0,0,0,0,0,0,9
United Kingdom,Annual,2015,Number,Other vehicles,19,0,0,0,0,0,0,0,19
United Kingdom,Annual,2016,Number,Other vehicles,8,0,0,0,0,0,0,0,8
United Kingdom,Annual,2017,Number,Other vehicles,8,0,0,1,0,0,0,0,9
United Kingdom,Annual,2018,Number,Other vehicles,4,0,0,"1,197",0,0,0,0,"1,201"
United Kingdom,Annual,2019,Number,Other vehicles,24,0,0,"2,132",0,0,0,0,"2,156"
United Kingdom,Annual,2020,Number,Other vehicles,88,0,0,943,0,0,0,0,"1,031"
United Kingdom,Annual,2021,Number,Other vehicles,151,0,0,"1,103",0,0,0,0,"1,254"
United Kingdom,Annual,2022,Number,Other vehicles,119,0,0,"1,718",0,0,0,0,"1,837"
United Kingdom,Quarterly,2010 Q1 (January to March),Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Quarterly,2010 Q2 (April to June),Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Quarterly,2010 Q3 (July to September),Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Quarterly,2010 Q4 (October to December),Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Quarterly,2011 Q1 (January to March),Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Quarterly,2011 Q2 (April to June),Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Quarterly,2011 Q3 (July to September),Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Quarterly,2011 Q4 (October to December),Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Quarterly,2012 Q1 (January to March),Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Quarterly,2012 Q2 (April to June),Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Quarterly,2012 Q3 (July to September),Number,Other vehicles,3,0,0,0,0,0,0,0,3
United Kingdom,Quarterly,2012 Q4 (October to December),Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Quarterly,2013 Q1 (January to March),Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Quarterly,2013 Q2 (April to June),Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Quarterly,2013 Q3 (July to September),Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Quarterly,2013 Q4 (October to December),Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Quarterly,2014 Q1 (January to March),Number,Other vehicles,3,0,0,0,0,0,0,0,3
United Kingdom,Quarterly,2014 Q2 (April to June),Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Quarterly,2014 Q3 (July to September),Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Quarterly,2014 Q4 (October to December),Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Quarterly,2015 Q1 (January to March),Number,Other vehicles,5,0,0,0,0,0,0,0,5
United Kingdom,Quarterly,2015 Q2 (April to June),Number,Other vehicles,8,0,0,0,0,0,0,0,8
United Kingdom,Quarterly,2015 Q3 (July to September),Number,Other vehicles,3,0,0,0,0,0,0,0,3
United Kingdom,Quarterly,2015 Q4 (October to December),Number,Other vehicles,3,0,0,0,0,0,0,0,3
United Kingdom,Quarterly,2016 Q1 (January to March),Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Quarterly,2016 Q2 (April to June),Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Quarterly,2016 Q3 (July to September),Number,Other vehicles,5,0,0,0,0,0,0,0,5
United Kingdom,Quarterly,2016 Q4 (October to December),Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Quarterly,2017 Q1 (January to March),Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Quarterly,2017 Q2 (April to June),Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Quarterly,2017 Q3 (July to September),Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Quarterly,2017 Q4 (October to December),Number,Other vehicles,3,0,0,1,0,0,0,0,4
United Kingdom,Quarterly,2018 Q1 (January to March),Number,Other vehicles,1,0,0,73,0,0,0,0,74
United Kingdom,Quarterly,2018 Q2 (April to June),Number,Other vehicles,0,0,0,258,0,0,0,0,258
United Kingdom,Quarterly,2018 Q3 (July to September),Number,Other vehicles,2,0,0,318,0,0,0,0,320
United Kingdom,Quarterly,2018 Q4 (October to December),Number,Other vehicles,1,0,0,548,0,0,0,0,549
United Kingdom,Quarterly,2019 Q1 (January to March),Number,Other vehicles,3,0,0,372,0,0,0,0,375
United Kingdom,Quarterly,2019 Q2 (April to June),Number,Other vehicles,6,0,0,523,0,0,0,0,529
United Kingdom,Quarterly,2019 Q3 (July to September),Number,Other vehicles,2,0,0,590,0,0,0,0,592
United Kingdom,Quarterly,2019 Q4 (October to December),Number,Other vehicles,13,0,0,647,0,0,0,0,660
United Kingdom,Quarterly,2020 Q1 (January to March),Number,Other vehicles,21,0,0,467,0,0,0,0,488
United Kingdom,Quarterly,2020 Q2 (April to June),Number,Other vehicles,4,0,0,57,0,0,0,0,61
United Kingdom,Quarterly,2020 Q3 (July to September),Number,Other vehicles,43,0,0,257,0,0,0,0,300
United Kingdom,Quarterly,2020 Q4 (October to December),Number,Other vehicles,20,0,0,162,0,0,0,0,182
United Kingdom,Quarterly,2021 Q1 (January to March),Number,Other vehicles,55,0,0,93,0,0,0,0,148
United Kingdom,Quarterly,2021 Q2 (April to June),Number,Other vehicles,43,0,0,193,0,0,0,0,236
United Kingdom,Quarterly,2021 Q3 (July to September),Number,Other vehicles,39,0,0,355,0,0,0,0,394
United Kingdom,Quarterly,2021 Q4 (October to December),Number,Other vehicles,14,0,0,462,0,0,0,0,476
United Kingdom,Quarterly,2022 Q1 (January to March),Number,Other vehicles,12,0,0,440,0,0,0,0,452
United Kingdom,Quarterly,2022 Q2 (April to June),Number,Other vehicles,30,0,0,369,0,0,0,0,399
United Kingdom,Quarterly,2022 Q3 (July to September),Number,Other vehicles,32,0,0,500,0,0,0,0,532
United Kingdom,Quarterly,2022 Q4 (October to December),Number,Other vehicles,45,0,0,409,0,0,0,0,454
United Kingdom,Monthly,January 2010,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,February 2010,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,March 2010,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,April 2010,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,May 2010,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,June 2010,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,July 2010,Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Monthly,August 2010,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,September 2010,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,October 2010,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,November 2010,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,December 2010,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,January 2011,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,February 2011,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,March 2011,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,April 2011,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,May 2011,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,June 2011,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,July 2011,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,August 2011,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,September 2011,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,October 2011,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,November 2011,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,December 2011,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,January 2012,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,February 2012,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,March 2012,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,April 2012,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,May 2012,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,June 2012,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,July 2012,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,August 2012,Number,Other vehicles,3,0,0,0,0,0,0,0,3
United Kingdom,Monthly,September 2012,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,October 2012,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,November 2012,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,December 2012,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,January 2013,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,February 2013,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,March 2013,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,April 2013,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,May 2013,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,June 2013,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,July 2013,Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Monthly,August 2013,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,September 2013,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,October 2013,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,November 2013,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,December 2013,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,January 2014,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,February 2014,Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Monthly,March 2014,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,April 2014,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,May 2014,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,June 2014,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,July 2014,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,August 2014,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,September 2014,Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Monthly,October 2014,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,November 2014,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,December 2014,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,January 2015,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,February 2015,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,March 2015,Number,Other vehicles,3,0,0,0,0,0,0,0,3
United Kingdom,Monthly,April 2015,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,May 2015,Number,Other vehicles,8,0,0,0,0,0,0,0,8
United Kingdom,Monthly,June 2015,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,July 2015,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,August 2015,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,September 2015,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,October 2015,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,November 2015,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,December 2015,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,January 2016,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,February 2016,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,March 2016,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,April 2016,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,May 2016,Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Monthly,June 2016,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,July 2016,Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Monthly,August 2016,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,September 2016,Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Monthly,October 2016,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,November 2016,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,December 2016,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,January 2017,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,February 2017,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,March 2017,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,April 2017,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,May 2017,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,June 2017,Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Monthly,July 2017,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,August 2017,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,September 2017,Number,Other vehicles,0,0,0,0,0,0,0,0,0
United Kingdom,Monthly,October 2017,Number,Other vehicles,1,0,0,0,0,0,0,0,1
United Kingdom,Monthly,November 2017,Number,Other vehicles,2,0,0,0,0,0,0,0,2
United Kingdom,Monthly,December 2017,Number,Other vehicles,0,0,0,1,0,0,0,0,1
United Kingdom,Monthly,January 2018,Number,Other vehicles,1,0,0,9,0,0,0,0,10
United Kingdom,Monthly,February 2018,Number,Other vehicles,0,0,0,10,0,0,0,0,10
United Kingdom,Monthly,March 2018,Number,Other vehicles,0,0,0,54,0,0,0,0,54
United Kingdom,Monthly,April 2018,Number,Other vehicles,0,0,0,51,0,0,0,0,51
United Kingdom,Monthly,May 2018,Number,Other vehicles,0,0,0,99,0,0,0,0,99
United Kingdom,Monthly,June 2018,Number,Other vehicles,0,0,0,108,0,0,0,0,108
United Kingdom,Monthly,July 2018,Number,Other vehicles,0,0,0,115,0,0,0,0,115
United Kingdom,Monthly,August 2018,Number,Other vehicles,1,0,0,64,0,0,0,0,65
United Kingdom,Monthly,September 2018,Number,Other vehicles,1,0,0,139,0,0,0,0,140
United Kingdom,Monthly,October 2018,Number,Other vehicles,1,0,0,173,0,0,0,0,174
United Kingdom,Monthly,November 2018,Number,Other vehicles,0,0,0,191,0,0,0,0,191
United Kingdom,Monthly,December 2018,Number,Other vehicles,0,0,0,184,0,0,0,0,184
United Kingdom,Monthly,January 2019,Number,Other vehicles,1,0,0,82,0,0,0,0,83
United Kingdom,Monthly,February 2019,Number,Other vehicles,0,0,0,64,0,0,0,0,64
United Kingdom,Monthly,March 2019,Number,Other vehicles,2,0,0,226,0,0,0,0,228
United Kingdom,Monthly,April 2019,Number,Other vehicles,3,0,0,156,0,0,0,0,159
United Kingdom,Monthly,May 2019,Number,Other vehicles,2,0,0,210,0,0,0,0,212
United Kingdom,Monthly,June 2019,Number,Other vehicles,1,0,0,157,0,0,0,0,158
United Kingdom,Monthly,July 2019,Number,Other vehicles,1,0,0,197,0,0,0,0,198
United Kingdom,Monthly,August 2019,Number,Other vehicles,1,0,0,134,0,0,0,0,135
United Kingdom,Monthly,September 2019,Number,Other vehicles,0,0,0,259,0,0,0,0,259
United Kingdom,Monthly,October 2019,Number,Other vehicles,1,0,0,240,0,0,0,0,241
United Kingdom,Monthly,November 2019,Number,Other vehicles,4,0,0,258,0,0,0,0,262
United Kingdom,Monthly,December 2019,Number,Other vehicles,8,0,0,149,0,0,0,0,157
United Kingdom,Monthly,January 2020,Number,Other vehicles,4,0,0,150,0,0,0,0,154
United Kingdom,Monthly,February 2020,Number,Other vehicles,6,0,0,134,0,0,0,0,140
United Kingdom,Monthly,March 2020,Number,Other vehicles,11,0,0,183,0,0,0,0,194
United Kingdom,Monthly,April 2020,Number,Other vehicles,0,0,0,9,0,0,0,0,9
United Kingdom,Monthly,May 2020,Number,Other vehicles,0,0,0,9,0,0,0,0,9
United Kingdom,Monthly,June 2020,Number,Other vehicles,4,0,0,39,0,0,0,0,43
United Kingdom,Monthly,July 2020,Number,Other vehicles,11,0,0,47,0,0,0,0,58
United Kingdom,Monthly,August 2020,Number,Other vehicles,12,0,0,28,0,0,0,0,40
United Kingdom,Monthly,September 2020,Number,Other vehicles,20,0,0,182,0,0,0,0,202
United Kingdom,Monthly,October 2020,Number,Other vehicles,12,0,0,64,0,0,0,0,76
United Kingdom,Monthly,November 2020,Number,Other vehicles,5,0,0,23,0,0,0,0,28
United Kingdom,Monthly,December 2020,Number,Other vehicles,3,0,0,75,0,0,0,0,78
United Kingdom,Monthly,January 2021,Number,Other vehicles,14,0,0,9,0,0,0,0,23
United Kingdom,Monthly,February 2021,Number,Other vehicles,4,0,0,12,0,0,0,0,16
United Kingdom,Monthly,March 2021,Number,Other vehicles,37,0,0,72,0,0,0,0,109
United Kingdom,Monthly,April 2021,Number,Other vehicles,20,0,0,28,0,0,0,0,48
United Kingdom,Monthly,May 2021,Number,Other vehicles,5,0,0,62,0,0,0,0,67
United Kingdom,Monthly,June 2021,Number,Other vehicles,18,0,0,103,0,0,0,0,121
United Kingdom,Monthly,July 2021,Number,Other vehicles,8,0,0,71,0,0,0,0,79
United Kingdom,Monthly,August 2021,Number,Other vehicles,17,0,0,57,0,0,0,0,74
United Kingdom,Monthly,September 2021,Number,Other vehicles,14,0,0,227,0,0,0,0,241
United Kingdom,Monthly,October 2021,Number,Other vehicles,3,0,0,154,0,0,0,0,157
United Kingdom,Monthly,November 2021,Number,Other vehicles,4,0,0,187,0,0,0,0,191
United Kingdom,Monthly,December 2021,Number,Other vehicles,7,0,0,121,0,0,0,0,128
United Kingdom,Monthly,January 2022,Number,Other vehicles,3,0,0,62,0,0,0,0,65
United Kingdom,Monthly,February 2022,Number,Other vehicles,6,0,0,73,0,0,0,0,79
United Kingdom,Monthly,March 2022,Number,Other vehicles,3,0,0,305,0,0,0,0,308
United Kingdom,Monthly,April 2022,Number,Other vehicles,10,0,0,110,0,0,0,0,120
United Kingdom,Monthly,May 2022,Number,Other vehicles,14,0,0,130,0,0,0,0,144
United Kingdom,Monthly,June 2022,Number,Other vehicles,6,0,0,129,0,0,0,0,135
United Kingdom,Monthly,July 2022,Number,Other vehicles,17,0,0,150,0,0,0,0,167
United Kingdom,Monthly,August 2022,Number,Other vehicles,12,0,0,77,0,0,0,0,89
United Kingdom,Monthly,September 2022,Number,Other vehicles,3,0,0,273,0,0,0,0,276
United Kingdom,Monthly,October 2022,Number,Other vehicles,2,0,0,157,0,0,0,0,159
United Kingdom,Monthly,November 2022,Number,Other vehicles,3,0,0,138,0,0,0,0,141
United Kingdom,Monthly,December 2022,Number,Other vehicles,40,0,0,114,0,0,0,0,154
United Kingdom,Annual,2010,Number,Total,972,21,0,0,0,0,0,1,994
United Kingdom,Annual,2011,Number,Total,"1,856",3,0,4,0,23,0,1,"1,887"
United Kingdom,Annual,2012,Number,Total,"2,221",467,0,516,0,0,5,1,"3,210"
United Kingdom,Annual,2013,Number,Total,"3,134",598,75,398,3,0,0,1,"4,209"
United Kingdom,Annual,2014,Number,Total,"7,878","6,319",163,"1,362",0,0,6,1,"15,729"
United Kingdom,Annual,2015,Number,Total,"11,339","16,623",138,"1,713",2,0,12,1,"29,828"
United Kingdom,Annual,2016,Number,Total,"11,924","24,518",353,"1,927","2,942",0,13,0,"41,677"
United Kingdom,Annual,2017,Number,Total,"15,490","30,898",490,"2,504","3,683",0,37,0,"53,102"
United Kingdom,Annual,2018,Number,Total,"18,004","41,430",216,"3,368",799,1,37,0,"63,855"
United Kingdom,Annual,2019,Number,Total,"43,224","33,728","1,069","2,382",1,0,79,1,"80,484"
United Kingdom,Annual,2020,Number,Total,"1,16,292","60,557","2,872","1,192",7,1,73,4,"1,80,998"
United Kingdom,Annual,2021,Number,Total,"2,09,983","1,04,597","4,110","2,179",10,1,71,0,"3,20,951"
United Kingdom,Annual,2022,Number,Total,"2,92,209","93,983","2,347","2,306",119,0,18,4,"3,90,986"
United Kingdom,Quarterly,2010 Q1 (January to March),Number,Total,201,0,0,0,0,0,0,0,201
United Kingdom,Quarterly,2010 Q2 (April to June),Number,Total,268,20,0,0,0,0,0,0,288
United Kingdom,Quarterly,2010 Q3 (July to September),Number,Total,267,0,0,0,0,0,0,0,267
United Kingdom,Quarterly,2010 Q4 (October to December),Number,Total,236,1,0,0,0,0,0,1,238
United Kingdom,Quarterly,2011 Q1 (January to March),Number,Total,533,3,0,0,0,0,0,0,536
United Kingdom,Quarterly,2011 Q2 (April to June),Number,Total,550,0,0,0,0,0,0,0,550
United Kingdom,Quarterly,2011 Q3 (July to September),Number,Total,464,0,0,0,0,0,0,1,465
United Kingdom,Quarterly,2011 Q4 (October to December),Number,Total,309,0,0,4,0,23,0,0,336
United Kingdom,Quarterly,2012 Q1 (January to March),Number,Total,479,0,0,23,0,0,0,1,503
United Kingdom,Quarterly,2012 Q2 (April to June),Number,Total,548,30,0,234,0,0,0,0,812
United Kingdom,Quarterly,2012 Q3 (July to September),Number,Total,463,317,0,149,0,0,5,0,934
United Kingdom,Quarterly,2012 Q4 (October to December),Number,Total,731,120,0,110,0,0,0,0,961
United Kingdom,Quarterly,2013 Q1 (January to March),Number,Total,502,182,12,96,0,0,0,0,792
United Kingdom,Quarterly,2013 Q2 (April to June),Number,Total,880,118,25,78,0,0,0,0,"1,101"
United Kingdom,Quarterly,2013 Q3 (July to September),Number,Total,909,167,17,79,0,0,0,0,"1,172"
United Kingdom,Quarterly,2013 Q4 (October to December),Number,Total,843,131,21,145,3,0,0,1,"1,144"
United Kingdom,Quarterly,2014 Q1 (January to March),Number,Total,"1,393",166,51,313,0,0,0,0,"1,923"
